name,ra,dec,bluemag,redmag,max_alt,min_airmass,hours_above_30,observable,window_start,window_end,best_time,moon_illumination,moon_alt_max,moon_up_hours,min_moon_sep,min_moon_sep_moon_up,sun_ra_sep,season_score,season_category,skyq_category,product_page_html,altitude_airmass_plot,sky_path_plot,simbad_url,sdss_navigate_url,sdss_finding_chart_url,product_page_link_html,altitude_airmass_plot_link_html,sky_path_plot_link_html,simbad_link_html,sdss_navigate_link_html,sdss_finding_chart_link_html
PKS_2316-423,349.7745669,-42.1134286,8.93,11.09,9.08292432219471,6.105936791888353,0.0,False,,,,0.6229701234982596,42.927900941358125,4.402010050251178,33.49477116578474,33.52033984840851,85.83828358019343,0.1032218086843846,Secondary,Non-Observable,data/products/latest/pages/PKS_2316-423_0369.html,data/products/latest/altitude_airmass/PKS_2316-423_0369_altitude_airmass.png,data/products/latest/sky_path/PKS_2316-423_0369_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=349.7745669+-42.1134286&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=349.7745669&dec=-42.1134286,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=349.7745669&dec=-42.1134286&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/PKS_2316-423_0369.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/PKS_2316-423_0369_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/PKS_2316-423_0369_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=349.7745669+-42.1134286&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=349.7745669&amp;dec=-42.1134286"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=349.7745669&amp;dec=-42.1134286&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
DENISP_G_J2322404-422044,350.6683581,-42.3451827,11.41,11.95,8.582451766121856,6.431798798073289,0.0,False,,,,0.6229701234982596,42.927900941358125,4.402010050251178,34.009241598599694,34.0248907031598,84.94449239290884,0.0947095116653729,Secondary,Non-Observable,data/products/latest/pages/DENISP_G_J2322404-422044_0370.html,data/products/latest/altitude_airmass/DENISP_G_J2322404-422044_0370_altitude_airmass.png,data/products/latest/sky_path/DENISP_G_J2322404-422044_0370_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=350.6683581+-42.3451827&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=350.6683581&dec=-42.3451827,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=350.6683581&dec=-42.3451827&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/DENISP_G_J2322404-422044_0370.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/DENISP_G_J2322404-422044_0370_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/DENISP_G_J2322404-422044_0370_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=350.6683581+-42.3451827&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=350.6683581&amp;dec=-42.3451827"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=350.6683581&amp;dec=-42.3451827&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
MCG_8-17-034,136.9847192,49.5967237,9.9,12.24,74.18114111463129,1.038944821799188,5.427135678391863,True,2026-06-06T23:00:00.000,2026-06-07T04:22:00.603,2026-06-06T23:00:00.000,0.6229701234982596,42.927900941358125,4.402010050251178,137.14534038017362,137.14534038017362,61.37186960889119,0.0,Non-Observable,Non-Observable,data/products/latest/pages/MCG_8-17-034_0371.html,data/products/latest/altitude_airmass/MCG_8-17-034_0371_altitude_airmass.png,data/products/latest/sky_path/MCG_8-17-034_0371_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=136.9847192+49.5967237&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=136.9847192&dec=49.5967237,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=136.9847192&dec=49.5967237&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/MCG_8-17-034_0371.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/MCG_8-17-034_0371_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/MCG_8-17-034_0371_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=136.9847192+49.5967237&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=136.9847192&amp;dec=49.5967237"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=136.9847192&amp;dec=49.5967237&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
MCG_7-19-027,136.719991,41.4082393,11.96,13.85,82.32332231902902,1.0087073582453605,5.1256281407034265,True,2026-06-06T23:00:00.000,2026-06-07T04:03:55.176,2026-06-06T23:00:00.000,0.6229701234982596,42.927900941358125,4.402010050251178,143.95542983971157,143.95542983971157,61.10714142080639,0.0,Non-Observable,Non-Observable,data/products/latest/pages/MCG_7-19-027_0372.html,data/products/latest/altitude_airmass/MCG_7-19-027_0372_altitude_airmass.png,data/products/latest/sky_path/MCG_7-19-027_0372_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=136.7199910+41.4082393&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=136.7199910&dec=41.4082393,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=136.7199910&dec=41.4082393&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/MCG_7-19-027_0372.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/MCG_7-19-027_0372_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/MCG_7-19-027_0372_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=136.7199910+41.4082393&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=136.7199910&amp;dec=41.4082393"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=136.7199910&amp;dec=41.4082393&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
PGC_2328287,125.1171204,48.8964948,13.64,17.39,72.13508502375035,1.0502151670241149,4.58291457286424,True,2026-06-06T23:00:00.000,2026-06-07T03:31:21.407,2026-06-06T23:00:00.000,0.6229701234982596,42.927900941358125,4.402010050251178,132.97245340544384,132.97245340544384,49.50427083318735,0.0,Non-Observable,Non-Observable,data/products/latest/pages/PGC_2328287_0373.html,data/products/latest/altitude_airmass/PGC_2328287_0373_altitude_airmass.png,data/products/latest/sky_path/PGC_2328287_0373_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=125.1171204+48.8964948&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=125.1171204&dec=48.8964948,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=125.1171204&dec=48.8964948&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/PGC_2328287_0373.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/PGC_2328287_0373_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/PGC_2328287_0373_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=125.1171204+48.8964948&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=125.1171204&amp;dec=48.8964948"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=125.1171204&amp;dec=48.8964948&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
1REX_J08109+4911,122.7274873,49.1843945,13.73,17.12,70.91639447693797,1.0576902351498918,4.4623115577888655,True,2026-06-06T23:00:00.000,2026-06-07T03:24:07.236,2026-06-06T23:00:00.000,0.6229701234982596,42.927900941358125,4.402010050251178,131.6361631548287,131.6361631548287,47.11463776298052,0.0,Non-Observable,Non-Observable,data/products/latest/pages/1REX_J08109+4911_0374.html,data/products/latest/altitude_airmass/1REX_J08109+4911_0374_altitude_airmass.png,data/products/latest/sky_path/1REX_J08109+4911_0374_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=122.7274873+49.1843945&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=122.7274873&dec=49.1843945,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=122.7274873&dec=49.1843945&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/1REX_J08109+4911_0374.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/1REX_J08109+4911_0374_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/1REX_J08109+4911_0374_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=122.7274873+49.1843945&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=122.7274873&amp;dec=49.1843945"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=122.7274873&amp;dec=49.1843945&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
WN_B0343.1+8247,58.285578,82.9420602,13.42,16.54,34.7692973849953,1.7499611313684926,4.100502512562741,True,2026-06-06T23:00:00.000,2026-06-07T11:00:00.000,2026-06-06T23:00:00.000,0.6229701234982596,42.927900941358125,4.402010050251178,98.957105770068,98.957105770068,17.32727127431474,0.0,Non-Observable,Non-Observable,data/products/latest/pages/WN_B0343.1+8247_0375.html,data/products/latest/altitude_airmass/WN_B0343.1+8247_0375_altitude_airmass.png,data/products/latest/sky_path/WN_B0343.1+8247_0375_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=58.2855780+82.9420602&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=58.2855780&dec=82.9420602,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=58.2855780&dec=82.9420602&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/WN_B0343.1+8247_0375.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/WN_B0343.1+8247_0375_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/WN_B0343.1+8247_0375_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=58.2855780+82.9420602&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=58.2855780&amp;dec=82.9420602"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=58.2855780&amp;dec=82.9420602&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
B2_0806+35,122.4120352,34.9270093,13.18,15.43,77.12292286597408,1.025414891226137,3.919597989949679,True,2026-06-06T23:00:00.000,2026-06-07T02:51:33.467,2026-06-06T23:00:00.000,0.6229701234982596,42.927900941358125,4.402010050251178,139.88816113749814,139.88816113749814,46.79918567544684,0.0,Non-Observable,Non-Observable,data/products/latest/pages/B2_0806+35_0376.html,data/products/latest/altitude_airmass/B2_0806+35_0376_altitude_airmass.png,data/products/latest/sky_path/B2_0806+35_0376_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=122.4120352+34.9270093&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=122.4120352&dec=34.9270093,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=122.4120352&dec=34.9270093&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/B2_0806+35_0376.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/B2_0806+35_0376_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/B2_0806+35_0376_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=122.4120352+34.9270093&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=122.4120352&amp;dec=34.9270093"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=122.4120352&amp;dec=34.9270093&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
RXS_J07546+3911,118.6544532,39.1799372,13.98,15.9,73.60483039026016,1.0419607330486296,3.859296482411992,True,2026-06-06T23:00:00.000,2026-06-07T02:47:56.382,2026-06-06T23:00:00.000,0.6229701234982596,42.927900941358125,4.402010050251178,135.16874702947024,135.16874702947024,43.041603681708125,0.0,Non-Observable,Non-Observable,data/products/latest/pages/RXS_J07546+3911_0377.html,data/products/latest/altitude_airmass/RXS_J07546+3911_0377_altitude_airmass.png,data/products/latest/sky_path/RXS_J07546+3911_0377_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=118.6544532+39.1799372&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=118.6544532&dec=39.1799372,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=118.6544532&dec=39.1799372&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/RXS_J07546+3911_0377.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/RXS_J07546+3911_0377_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/RXS_J07546+3911_0377_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=118.6544532+39.1799372&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=118.6544532&amp;dec=39.1799372"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=118.6544532&amp;dec=39.1799372&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
NGC_2332,107.3925118,50.1822947,8.95,11.18,62.29919467863308,1.1288086820491017,3.43718592964818,True,2026-06-06T23:00:00.000,2026-06-07T02:22:36.784,2026-06-06T23:00:00.000,0.6229701234982596,42.927900941358125,4.402010050251178,122.89435519102533,122.89435519102533,31.77966237483417,0.0,Non-Observable,Non-Observable,data/products/latest/pages/NGC_2332_0378.html,data/products/latest/altitude_airmass/NGC_2332_0378_altitude_airmass.png,data/products/latest/sky_path/NGC_2332_0378_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=107.3925118+50.1822947&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=107.3925118&dec=50.1822947,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=107.3925118&dec=50.1822947&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/NGC_2332_0378.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/NGC_2332_0378_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/NGC_2332_0378_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=107.3925118+50.1822947&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=107.3925118&amp;dec=50.1822947"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=107.3925118&amp;dec=50.1822947&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
PGC_2523849,104.1980385,56.0526691,11.1,14.01,57.90702690538553,1.1795966738592882,3.43718592964818,True,2026-06-06T23:00:00.000,2026-06-07T02:22:36.784,2026-06-06T23:00:00.000,0.6229701234982596,42.927900941358125,4.402010050251178,118.53777764044682,118.53777764044682,28.585189074834148,0.0,Non-Observable,Non-Observable,data/products/latest/pages/PGC_2523849_0379.html,data/products/latest/altitude_airmass/PGC_2523849_0379_altitude_airmass.png,data/products/latest/sky_path/PGC_2523849_0379_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=104.1980385+56.0526691&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=104.1980385&dec=56.0526691,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=104.1980385&dec=56.0526691&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/PGC_2523849_0379.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/PGC_2523849_0379_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/PGC_2523849_0379_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=104.1980385+56.0526691&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=104.1980385&amp;dec=56.0526691"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=104.1980385&amp;dec=56.0526691&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
NPM_1G+45.0093,108.7913659,45.4322034,12.51,14.78,64.88445217750797,1.103842112827791,3.376884422110493,True,2026-06-06T23:00:00.000,2026-06-07T02:18:59.698,2026-06-06T23:00:00.000,0.6229701234982596,42.927900941358125,4.402010050251178,125.81739056772118,125.81739056772118,33.17851644454794,0.0,Non-Observable,Non-Observable,data/products/latest/pages/NPM_1G+45.0093_0380.html,data/products/latest/altitude_airmass/NPM_1G+45.0093_0380_altitude_airmass.png,data/products/latest/sky_path/NPM_1G+45.0093_0380_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=108.7913659+45.4322034&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=108.7913659&dec=45.4322034,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=108.7913659&dec=45.4322034&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/NPM_1G+45.0093_0380.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/NPM_1G+45.0093_0380_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/NPM_1G+45.0093_0380_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=108.7913659+45.4322034&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=108.7913659&amp;dec=45.4322034"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=108.7913659&amp;dec=45.4322034&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
NPM1G+42.0131,104.0444227,42.6174315,11.63,15.08,62.13782469098937,1.1304813857257872,2.954773869346681,True,2026-06-06T23:00:00.000,2026-06-07T01:53:40.101,2026-06-06T23:00:00.000,0.6229701234982596,42.927900941358125,4.402010050251178,123.71248046582336,123.71248046582336,28.431573286570256,0.0,Non-Observable,Non-Observable,data/products/latest/pages/NPM1G+42.0131_0381.html,data/products/latest/altitude_airmass/NPM1G+42.0131_0381_altitude_airmass.png,data/products/latest/sky_path/NPM1G+42.0131_0381_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=104.0444227+42.6174315&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=104.0444227&dec=42.6174315,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=104.0444227&dec=42.6174315&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/NPM1G+42.0131_0381.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/NPM1G+42.0131_0381_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/NPM1G+42.0131_0381_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=104.0444227+42.6174315&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=104.0444227&amp;dec=42.6174315"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=104.0444227&amp;dec=42.6174315&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
PKS_0735+17,114.5308067,17.7052767,13.4,14.68,63.57392440004616,1.116075204325061,2.8341708542713064,True,2026-06-06T23:00:00.000,2026-06-07T01:46:25.930,2026-06-06T23:00:00.000,0.6229701234982596,42.927900941358125,4.402010050251178,138.15323257206455,138.15323257206455,38.91795720135698,0.0,Non-Observable,Non-Observable,data/products/latest/pages/PKS_0735+17_0382.html,data/products/latest/altitude_airmass/PKS_0735+17_0382_altitude_airmass.png,data/products/latest/sky_path/PKS_0735+17_0382_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=114.5308067+17.7052767&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=114.5308067&dec=17.7052767,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=114.5308067&dec=17.7052767&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/PKS_0735+17_0382.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/PKS_0735+17_0382_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/PKS_0735+17_0382_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=114.5308067+17.7052767&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=114.5308067&amp;dec=17.7052767"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=114.5308067&amp;dec=17.7052767&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
DRCG_14-25,137.0091822,-9.993738,11.86,15.11,46.19759875588551,1.3840616734086273,2.8341708542713064,True,2026-06-06T23:00:00.000,2026-06-07T01:46:25.930,2026-06-06T23:00:00.000,0.6229701234982596,42.927900941358125,4.402010050251178,151.7093494499543,151.7093494499543,61.396332597115816,0.0,Non-Observable,Non-Observable,data/products/latest/pages/DRCG_14-25_0383.html,data/products/latest/altitude_airmass/DRCG_14-25_0383_altitude_airmass.png,data/products/latest/sky_path/DRCG_14-25_0383_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=137.0091822+-9.9937380&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=137.0091822&dec=-9.9937380,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=137.0091822&dec=-9.9937380&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/DRCG_14-25_0383.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/DRCG_14-25_0383_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/DRCG_14-25_0383_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=137.0091822+-9.9937380&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=137.0091822&amp;dec=-9.9937380"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=137.0091822&amp;dec=-9.9937380&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
